2021-09-16T13:33:26.799+09:00,sungc,Action,EditorTab,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,0,Default task
2021-09-16T13:33:26.824+09:00,sungc,KeyEvent,9:9:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,4,Default task
2021-09-16T13:33:27.697+09:00,sungc,KeyEvent,112:80:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,4,Default task
2021-09-16T13:33:27.920+09:00,sungc,KeyEvent,98:66:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,5,Default task
2021-09-16T13:33:28.011+09:00,sungc,KeyEvent,117:85:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,6,Default task
2021-09-16T13:33:28.676+09:00,sungc,Action,EditorBackSpace,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,7,Default task
2021-09-16T13:33:28.682+09:00,sungc,KeyEvent,8:8:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,6,Default task
2021-09-16T13:33:28.797+09:00,sungc,Action,EditorBackSpace,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,6,Default task
2021-09-16T13:33:28.798+09:00,sungc,KeyEvent,8:8:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,5,Default task
2021-09-16T13:33:29.172+09:00,sungc,KeyEvent,117:85:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,5,Default task
2021-09-16T13:33:29.263+09:00,sungc,KeyEvent,98:66:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,6,Default task
2021-09-16T13:33:29.363+09:00,sungc,KeyEvent,108:76:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,7,Default task
2021-09-16T13:33:29.567+09:00,sungc,KeyEvent,105:73:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,8,Default task
2021-09-16T13:33:29.822+09:00,sungc,Action,EditorChooseLookupItem,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,9,Default task
2021-09-16T13:33:29.830+09:00,sungc,KeyEvent,10:10:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,11,Default task
2021-09-16T13:33:30.066+09:00,sungc,KeyEvent,32:32:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,11,Default task
2021-09-16T13:33:30.172+09:00,sungc,KeyEvent,115:83:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,12,Default task
2021-09-16T13:33:30.258+09:00,sungc,KeyEvent,116:84:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,13,Default task
2021-09-16T13:33:30.323+09:00,sungc,KeyEvent,97:65:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,14,Default task
2021-09-16T13:33:30.584+09:00,sungc,Action,EditorBackSpace,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,15,Default task
2021-09-16T13:33:30.591+09:00,sungc,KeyEvent,8:8:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,14,Default task
2021-09-16T13:33:30.708+09:00,sungc,Action,EditorBackSpace,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,14,Default task
2021-09-16T13:33:30.712+09:00,sungc,KeyEvent,8:8:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,13,Default task
2021-09-16T13:33:30.850+09:00,sungc,Action,EditorBackSpace,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,13,Default task
2021-09-16T13:33:30.857+09:00,sungc,KeyEvent,8:8:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,12,Default task
2021-09-16T13:33:30.972+09:00,sungc,Action,EditorBackSpace,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,12,Default task
2021-09-16T13:33:30.974+09:00,sungc,KeyEvent,8:8:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,11,Default task
2021-09-16T13:33:31.113+09:00,sungc,KeyEvent,115:83:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,11,Default task
2021-09-16T13:33:31.272+09:00,sungc,KeyEvent,116:84:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,12,Default task
2021-09-16T13:33:31.398+09:00,sungc,KeyEvent,97:65:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,13,Default task
2021-09-16T13:33:31.526+09:00,sungc,KeyEvent,116:84:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,14,Default task
2021-09-16T13:33:31.635+09:00,sungc,KeyEvent,105:73:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,15,Default task
2021-09-16T13:33:31.936+09:00,sungc,KeyEvent,99:67:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,16,Default task
2021-09-16T13:33:32.052+09:00,sungc,KeyEvent,32:32:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,17,Default task
2021-09-16T13:33:32.209+09:00,sungc,KeyEvent,118:86:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,18,Default task
2021-09-16T13:33:32.310+09:00,sungc,KeyEvent,111:79:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,19,Default task
2021-09-16T13:33:32.402+09:00,sungc,KeyEvent,117:85:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,20,Default task
2021-09-16T13:33:32.462+09:00,sungc,KeyEvent,100:68:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,21,Default task
2021-09-16T13:33:32.573+09:00,sungc,KeyEvent,32:32:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,22,Default task
2021-09-16T13:33:32.878+09:00,sungc,Action,EditorBackSpace,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,23,Default task
2021-09-16T13:33:32.880+09:00,sungc,KeyEvent,8:8:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,22,Default task
2021-09-16T13:33:33.010+09:00,sungc,Action,EditorBackSpace,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,22,Default task
2021-09-16T13:33:33.012+09:00,sungc,KeyEvent,8:8:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,21,Default task
2021-09-16T13:33:33.127+09:00,sungc,Action,EditorBackSpace,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,21,Default task
2021-09-16T13:33:33.128+09:00,sungc,KeyEvent,8:8:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,20,Default task
2021-09-16T13:33:33.578+09:00,sungc,KeyEvent,117:85:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,20,Default task
2021-09-16T13:33:33.688+09:00,sungc,KeyEvent,100:68:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,21,Default task
2021-09-16T13:33:33.897+09:00,sungc,Action,EditorBackSpace,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,22,Default task
2021-09-16T13:33:33.901+09:00,sungc,KeyEvent,8:8:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,21,Default task
2021-09-16T13:33:34.033+09:00,sungc,Action,EditorBackSpace,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,21,Default task
2021-09-16T13:33:34.037+09:00,sungc,KeyEvent,8:8:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,20,Default task
2021-09-16T13:33:34.480+09:00,sungc,KeyEvent,105:73:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,20,Default task
2021-09-16T13:33:34.570+09:00,sungc,KeyEvent,100:68:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,21,Default task
2021-09-16T13:33:34.661+09:00,sungc,KeyEvent,32:32:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,22,Default task
2021-09-16T13:33:34.825+09:00,sungc,KeyEvent,109:77:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,23,Default task
2021-09-16T13:33:34.935+09:00,sungc,KeyEvent,97:65:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,24,Default task
2021-09-16T13:33:35.104+09:00,sungc,KeyEvent,111:79:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,25,Default task
2021-09-16T13:33:35.614+09:00,sungc,Action,EditorBackSpace,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,26,Default task
2021-09-16T13:33:35.617+09:00,sungc,KeyEvent,8:8:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,25,Default task
2021-09-16T13:33:35.834+09:00,sungc,KeyEvent,105:73:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,25,Default task
2021-09-16T13:33:35.987+09:00,sungc,KeyEvent,98:66:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,26,Default task
2021-09-16T13:33:36.309+09:00,sungc,Action,EditorBackSpace,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,27,Default task
2021-09-16T13:33:36.316+09:00,sungc,KeyEvent,8:8:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,26,Default task
2021-09-16T13:33:36.376+09:00,sungc,KeyEvent,110:78:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,26,Default task
2021-09-16T13:33:37.020+09:00,sungc,KeyEvent,65535:16:1,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,27,Default task
2021-09-16T13:33:37.192+09:00,sungc,KeyEvent,40:57:1,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/ArrayEnum.java,,1,27,Default task
