2021-10-08T16:51:39.568+09:00,sungc,KeyEvent,65535:17:2,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/com/cafe/menu/Beverage.java,Beverage::setSize,16,4,Default task
2021-10-08T16:51:40.380+09:00,sungc,Action,EditorCopy,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/com/cafe/menu/Beverage.java,Beverage::setSize,16,4,Default task
2021-10-08T16:51:40.427+09:00,sungc,KeyEvent,3:67:2,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/com/cafe/menu/Beverage.java,Beverage::setSize,16,4,Default task
2021-10-08T16:51:41.677+09:00,sungc,Action,EditorTab,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/com/cafe/menu/Beverage.java,,19,0,Default task
2021-10-08T16:51:41.693+09:00,sungc,KeyEvent,9:9:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/com/cafe/menu/Beverage.java,,19,4,Default task
2021-10-08T16:51:41.959+09:00,sungc,KeyEvent,65535:17:2,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/com/cafe/menu/Beverage.java,,19,4,Default task
2021-10-08T16:51:42.068+09:00,sungc,Action,EditorPaste,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/com/cafe/menu/Beverage.java,,19,4,Default task
2021-10-08T16:51:42.130+09:00,sungc,KeyEvent,22:86:2,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/com/cafe/menu/Beverage.java,,21,5,Default task
2021-10-08T16:51:45.568+09:00,sungc,KeyEvent,98:66:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/com/cafe/menu/Beverage.java,Beverage::setSize,19,15,Default task
2021-10-08T16:51:46.146+09:00,sungc,KeyEvent,111:79:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/com/cafe/menu/Beverage.java,Beverage::setSize,19,12,Default task
2021-10-08T16:51:46.271+09:00,sungc,KeyEvent,111:79:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/com/cafe/menu/Beverage.java,Beverage::setSize,19,13,Default task
2021-10-08T16:51:46.442+09:00,sungc,KeyEvent,108:76:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/com/cafe/menu/Beverage.java,Beverage::setSize,19,14,Default task
2021-10-08T16:51:46.505+09:00,sungc,KeyEvent,101:69:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/com/cafe/menu/Beverage.java,Beverage::setSize,19,15,Default task
2021-10-08T16:51:46.646+09:00,sungc,KeyEvent,97:65:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/com/cafe/menu/Beverage.java,Beverage::setSize,19,16,Default task
2021-10-08T16:51:46.708+09:00,sungc,KeyEvent,110:78:0,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/com/cafe/menu/Beverage.java,Beverage::setSize,19,17,Default task
2021-10-08T16:51:54.473+09:00,sungc,KeyEvent,65535:16:1,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/com/cafe/menu/Beverage.java,Beverage::setSize,20,25,Default task
2021-10-08T16:51:54.520+09:00,sungc,Action,EditorStartNewLine,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/com/cafe/menu/Beverage.java,Beverage::setSize,20,25,Default task
2021-10-08T16:51:54.551+09:00,sungc,KeyEvent,10:10:1,BooleanMain,Editor,C:/Users/sungc/IdeaProjects/BooleanMain/src/com/cafe/menu/Beverage.java,,21,8,Default task
